LATIN_NAM,COMMON_NAM,SP_TYPE,HAB_USE,CEREALS,WNTR_CRLS,OILSEED,CORN,SOYBEANS,VEGETABLES,BERRIES,FRUIT_TREE,OTR_CRPS,SOD,PULSES,SUMMF,TAME,IMPAST,UNIMPAST,GRSSHRBWD,ANTHROP,WDLT_PLANT,WD_INTR,WD_NO_INT,SB_TREE,SB_GRS_HRB,RIP_WD,RIP_GRSHRB,RIP_AG,WTLD_W_MRG,WTLD_N_MAR,WTLD_OPWAT,WTLD_PEAT,WT_TS_SWMP,IDLE_LND
Oporornis philadelphia,Mourning Warbler,1,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,2,2,3,0,2,0,0,0,0,0,2,2,2
Geothlypis trichas,Common Yellowthroat,1,S,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,2,2,2,3,2,2,0,2,3,0,2,2,0,2,2,2
Wilsonia pusilla,Wilson's Warbler,1,S,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,2,2,2,2,3,0,2,0,0,2,0,0,2,2,2
Wilsonia canadensis,Canada Warbler,1,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,2,2,3,0,2,0,0,0,0,0,2,2,2
Icteria virens,Yellow-breasted Chat,1,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,2,2,2,0,2,0,0,0,0,0,0,2,2
Piranga olivacea,Scarlet Tanager,1,S,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,3,2,2,2,2,0,2,0,0,0,0,0,3,2,2
Passerina cyanea,Indigo Bunting,1,S,0,0,0,0,0,0,3,3,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,0,2,0,0,0,2,2
Pipilo erythrophthalmus,Eastern Towhee,1,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,0,2,0,0,0,0,0,0,2,2
Spizella arborea,American Tree Sparrow,1,S,2,2,2,3,3,3,2,2,3,0,3,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,3,2,2
Spizella passerina,Chipping Sparrow,1,S,0,0,2,3,3,3,3,2,2,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,3,3,2
Pooecetes gramineus,Vesper Sparrow,1,S,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,2
Ammodramus savannarum,Grasshopper Sparrow,1,S,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0,0,0,3,0,3,0,0,0,0,0,0,2
Ammodramus henslowii,Henslow's Sparrow,1,S,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0,0,0,3,0,3,0,0,0,0,0,0,2
Ammodramus leconteii,Le Conte's Sparrow,1,S,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0,0,0,2,0,2,0,2,0,0,0,3,2
Passerella iliaca,Fox Sparrow,1,S,0,0,3,3,3,3,3,2,3,0,3,0,3,3,3,2,3,2,2,2,2,2,2,2,3,2,0,0,0,2,2
Melospiza melodia,Song Sparrow,1,S,0,0,0,0,0,0,2,2,0,0,0,3,3,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2
Melospiza lincolnii,Lincoln's Sparrow,1,S,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,0,2,2,0,2,2,2
Melospiza georgiana,Swamp Sparrow,1,S,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,2,2,0,0,0,2,2,2,2,0,2,2,0,2,2,2
Zonotrichia albicollis,White-throated Sparrow,1,S,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,0,2,0,0,2,2,2
Zonotrichia leucophrys,White-crowned Sparrow,1,S,2,2,2,2,2,2,2,2,2,0,2,0,0,0,2,2,2,2,2,2,2,2,2,2,2,3,3,0,3,2,2
Junco hyemalis,Dark-eyed Junco,1,S,2,2,2,3,3,3,2,2,3,0,3,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,2,2,2
Calcarius lapponicus,Lapland Longspur,1,S,2,2,2,2,2,2,0,0,2,0,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2
Plectrophenax nivalis,Snow Bunting,1,S,2,2,2,2,2,2,3,0,2,0,2,2,2,2,2,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,2
Dolichonyx oryzivorus,Bobolink,1,S,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,2,0,2,2,0,0,0,2
Agelaius phoeniceus,Red-winged Blackbird,1,S,2,2,2,2,0,0,2,2,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,2,2
Sturnella magna,Eastern Meadowlark,1,S,2,2,0,0,0,0,0,2,0,0,0,0,2,2,2,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2
Sturnella neglecta,Western Meadowlark,1,S,2,2,0,0,0,0,0,2,0,0,0,0,2,2,2,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2
Xanthocephalus xanthocephalus,Yellow-headed Blackbird,1,S,2,2,2,2,3,3,3,3,3,0,3,2,2,2,2,2,2,3,3,3,2,2,3,2,2,2,2,2,0,2,2
Euphagus carolinus,Rusty Blackbird,1,S,2,2,2,2,0,0,2,2,0,0,0,2,2,2,2,0,3,0,0,0,2,2,2,2,2,2,2,0,2,2,2
Euphagus cyanocephalus,Brewer's Blackbird,1,S,2,2,2,2,3,3,3,2,2,2,3,2,2,2,2,2,2,2,2,3,2,2,2,2,2,3,3,3,3,3,2
Quiscalus quiscula,Common Grackle,1,S,2,2,2,2,0,0,2,2,0,0,0,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2
Molothrus ater,Brown-headed Cowbird,1,S,2,2,2,2,0,0,2,2,0,0,0,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2
Pinicola enucleator,Pine Grosbeak,1,S,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2,2,2,2,2,0,2,0,0,0,0,0,2,2,2
Carduelis flammea,Common Redpoll,1,S,2,2,2,2,2,2,3,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,0,2,2,2
Carduelis hornemanni,Hoary Redpoll,1,S,2,2,2,2,2,2,3,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,0,2,2,2
Carduelis pinus,Pine Siskin,1,S,2,2,2,2,2,2,0,0,2,0,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,2,2,2
Carduelis tristis,American Goldfinch,1,S,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,0,0,0,0,0,2,2
Buteo lagopus,Rough-legged Hawk,1,S,2,2,2,2,2,2,2,3,3,3,2,2,1,1,1,2,3,3,0,3,2,2,3,2,2,1,0,0,2,3,1
Spizella pallida,Clay-colored Sparrow,1,S,3,3,3,3,3,3,3,3,0,0,0,3,3,2,2,1,3,1,0,3,2,3,3,3,3,0,0,0,0,3,1
Spizella pusilla,Field Sparrow,1,S,3,3,3,3,3,3,2,3,0,0,0,3,3,2,2,1,0,2,0,3,2,0,2,3,3,0,0,0,0,3,1
Passerculus sandwichensis,Savannah Sparrow,1,S,0,0,0,0,0,0,2,0,0,0,0,0,2,2,2,2,2,0,0,0,0,2,0,2,0,2,2,0,2,0,1
Necturus maculosus,Mudpuppy,3,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,1,0,0,0
Ambystoma jeffersonianum,Jefferson's Salamander,3,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,3,0,0,1,0,0,0,0,0,0,0,0
Ambystoma laterale,Blue-spotted Salamander,3,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,3,0,0,1,0,0,0,0,0,0,0,0
Ambystoma maculatum,Spotted Salamander,3,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,1,0,0,0,0,0,0,0,0
Desmognathus fuscus,Northern Dusky Slamander,3,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Eurycea bislineata,Northern Two-lined Salamander,3,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
Hemidactylium scutatum,Four-toed Salamander,3,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
Plethodon cinereus,Red-backed Salamander,3,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,2,0,0,0,0,0,0,0,0
Notophthalmus viridescens,Eastern Newt,3,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,2,0,0,3,2,2,1,2,2,2,2,0
Bufo fowleri,Fowler's Toad,3,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,2,1,0,0,0
Acris crepitans,Northern Cricket Frog,3,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,2,2,1,2,1,0,3,0
Rana catesbeiana,Bullfrog,3,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,1,0,0,0
Rana clamitans,Green Frog,3,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,0
Rana palustris,Pickerel Frog,3,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,2,2,1,0,0
Rana pipiens,Northern Leopard Frog,3,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,2,2,2,2,0,0
Rana septentrionalis,Mink Frog,3,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,1,2,0,0
Rana sylvatica,Wood Frog,3,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,2,0,0,1,0,0,0,0,0,0,0,0
Gavia immer,Common Loon,1,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Podilymbus podiceps,Pied-billed Grebe,1,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Podiceps grisegena,Red-necked Grebe,1,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Phalacrocorax auritus,Double-crested Cormorant,1,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Botaurus lentiginosus,American Bittern,1,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ixobrychus exilis,Least Bittern,1,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ardea herodias,Great Blue Heron,1,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,0,0,0,0
Ardea alba,Great Egret,1,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Butorides virescens,Green Heron,1,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nycticorax nycticorax,Black-crowned Night-Heron,1,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cygnus columbianus,Tundra Swan,1,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aix sponsa,Wood Duck,1,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anas crecca,Green-winged Teal,1,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anas rubripes,American Black Duck,1,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,0,3,0
Anas platyrhynchos,Mallard,1,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,2,2,2,2,2,0,3,0
Anas acuta,Northern Pintail,1,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anas discors,Blue-winged Teal,1,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anas clypeata,Northern Shoveler,1,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anas strepera,Gadwall,1,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anas americana,American Wigeon,1,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aythya americana,Redhead,1,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aythya collaris,Ring-necked Duck,1,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aythya marila,Greater Scaup,1,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Aythya affinis,Lesser Scaup,1,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Bucephala clangula,Common Goldeneye,1,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,3,3,1,0,0,0
Bucephala albeola,Bufflehead,1,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,1,0,0,0
Lophodytes cucullatus,Hooded Merganser,1,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mergus merganser,Common Merganser,1,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,0,1,0,2,0
Mergus serrator,Red-breasted Merganser,1,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,0,1,0,3,0
Oxyura jamaicensis,Ruddy Duck,1,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cathartes aura,Turkey Vulture,1,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pandion haliaetus,Osprey,1,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Buteo lineatus,Red-shouldered Hawk,1,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Buteo platypterus,Broad-winged Hawk,1,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Falco sparverius,American Kestrel,1,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
Falco peregrinus,Peregrine Falcon,1,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bonasa umbellus,Ruffed Grouse,1,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2,0,2,0,0,0,0,0,0,2,0
Coturnicops noveboracensis,Yellow Rail,1,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rallus elegans,King Rail,1,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rallus limicola,Virginia Rail,1,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Porzana carolina,Sora,1,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gallinula chloropus,Common Moorhen,1,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fulica americana,American Coot,1,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grus canadensis,Sandhill Crane,1,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pluvialis squatarola,Black-bellied Plover,1,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pluvialis dominica,American Golden-Plover,1,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Charadrius semipalmatus,Semipalmated Plover,1,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Charadrius vociferus,Killdeer,1,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tringa melanoleuca,Greater Yellowlegs,1,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tringa flavipes,Lesser Yellowlegs,1,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tringa solitaria,Solitary Sandpiper,1,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Actitis macularius,Spotted Sandpiper,1,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bartramia longicauda,Upland Sandpiper,1,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Numenius phaeopus,Whimbrel,1,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Calidris pusilla,Semipalmated Sandpiper,1,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Calidris minutilla,Least Sandpiper,1,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Calidris fuscicollis,White-rumped Sandpiper,1,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Calidris melanotos,Pectoral Sandpiper,1,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Calidris alpina,Dunlin,1,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Calidris himantopus,Stilt Sandpiper,1,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tryngites subruficollis,Buff-breasted Sandpiper,1,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Limnodromus griseus,Short-billed Dowitcher,1,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Limnodromus scolopaceus,Long-billed Dowitcher,1,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gallinago delicata,Wilson's Snipe,1,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Scolopax minor,American Woodcock,1,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Phalaropus tricolor,Wilson's Phalarope,1,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Larus philadelphia,Bonaparte's Gull,1,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Larus glaucoides,Iceland Gull,1,W,3,3,3,3,3,3,3,0,3,3,3,3,0,0,0,0,2,0,0,0,0,0,0,2,3,2,2,1,0,0,0
Larus hyperboreus,Glaucous Gull,1,W,3,3,3,3,3,3,3,0,3,3,3,3,0,0,0,0,2,0,0,0,0,0,0,2,3,2,2,1,0,0,0
Sterna hirundo,Common Tern,1,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sterna forsteri,Forster's Tern,1,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chlidonias niger,Black Tern,1,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Coccyzus erythropthalmus,Black-billed Cuckoo,1,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Coccyzus americanus,Yellow-billed Cuckoo,1,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Megascops asio,Eastern Screech-Owl,1,W,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2,2,1,3,3,0,1,0,0,0,0,0,0,1,0
Strix varia,Barred Owl,1,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,1,2,3,0,1,0,0,0,0,0,2,1,0
Aegolius acadicus,Northern Saw-whet Owl,1,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,2,3,0,2,0,0,0,0,0,0,0,0
Chordeiles minor,Common Nighthawk,1,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Caprimulgus vociferus,Whip-poor-will,1,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chaetura pelagica,Chimney Swift,1,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Archilochus colubris,Ruby-throated Hummingbird,1,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ceryle alcyon,Belted Kingfisher,1,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,0,0,0
Melanerpes erythrocephalus,Red-headed Woodpecker,1,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Melanerpes carolinus,Red-bellied Woodpecker,1,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,3,0,0,1,0,0,0,0,0,0,1,0
Sphyrapicus varius,Yellow-bellied Sapsucker,1,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Colaptes auratus,Northern Flicker,1,W,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3,3,3,3,3,0,3,0,0,0,0,0,0,0,0
Contopus cooperi,Olive-sided Flycatcher,1,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Contopus virens,Eastern Wood-Pewee,1,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Empidonax flaviventris,Yellow-bellied Flycatcher,1,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Empidonax virescens,Acadian Flycatcher,1,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Empidonax alnorum,Alder Flycatcher,1,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Empidonax traillii,Willow Flycatcher,1,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Empidonax minimus,Least Flycatcher,1,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sayornis phoebe,Eastern Phoebe,1,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Myiarchus crinitus,Great Crested Flycatcher,1,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tyrannus tyrannus,Eastern Kingbird,1,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Progne subis,Purple Martin,1,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tachycineta bicolor,Tree Swallow,1,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stelgidopteryx serripennis,Northern Rough-winged Swallow,1,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Riparia riparia,Bank Swallow,1,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Petrochelidon pyrrhonota,Cliff Swallow,1,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hirundo rustica,Barn Swallow,1,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Perisoreus canadensis,Gray Jay,1,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,0,0,2,0,0,0,0,0,1,1,0
