Test ,mont,day,year,hour,nib,prec_mm,temp_C
1321,9,7,1999,12,0,0,12.87777778
1322,9,8,1999,12,0,0,15.60555556
1323,9,9,1999,12,0,0,16.78333333
1324,9,10,1999,12,0,0,17.61111111
1325,9,11,1999,12,0,0,14.85555556
1326,9,12,1999,12,0,0,14.92222222
1327,9,13,1999,12,0,0,15.9
1328,9,14,1999,12,0,0,17.48888889
1329,9,15,1999,12,0,0,17.48888889
1330,9,16,1999,12,0,0,18.35
1331,9,17,1999,12,0,0,18.22777778
1332,9,18,1999,12,0,0,17.38888889
1333,9,19,1999,12,0,0,16.75555556
1334,9,20,1999,12,0,0,16.99444444
1335,9,21,1999,12,0,0,18.23333333
1336,9,22,1999,12,0,0,18.49444444
1337,9,23,1999,12,0,0,18.58888889
1338,9,24,1999,12,0,0,17.55555556
1339,9,25,1999,12,0,0.254,14.82777778
1340,9,26,1999,12,0,0.254,8.677777778
1341,9,27,1999,12,0,0,7.061111111
1342,9,28,1999,12,0,0,8.3
1343,9,29,1999,12,0,0,9.855555556
1344,9,30,1999,12,0,0,13.4
1345,10,1,1999,12,0,0,11.77777778
1346,10,2,1999,12,0,0,9.505555556
1347,10,3,1999,12,0,0,10.70555556
1348,10,4,1999,12,0,0,12.30555556
1349,10,5,1999,12,0,0,15.75
1350,10,6,1999,12,0,0,14.13333333
1351,10,7,1999,12,0,0,10.35555556
1352,10,8,1999,12,0,0,15.58888889
1353,10,9,1999,12,0,0,14.21666667
1354,10,10,1999,12,0,0,12.46666667
1355,10,11,1999,12,0,0,14.63333333
1356,10,12,1999,12,0,0,13.9
1357,10,13,1999,12,0,0,13.71111111
1358,10,14,1999,12,0,0,11.61666667
1359,10,15,1999,12,0,0,5.511111111
1360,10,16,1999,12,0,0,4.427777778
1361,10,17,1999,12,0,0,4.872222222
1362,10,18,1999,12,0,0,6.827777778
1363,10,19,1999,12,0,0,7.388888889
1364,10,20,1999,12,0,0,8.244444444
1365,10,21,1999,12,0,0,9.3
1366,10,22,1999,12,0,0,9.588888889
1367,10,23,1999,12,0,0,9.166666667
1368,10,24,1999,12,0,0,8.744444444
1369,10,25,1999,12,0,0,9.911111111
1370,10,26,1999,12,0,0,11.05
1371,10,27,1999,12,0,0,8.788888889
1372,10,28,1999,12,0,3.81,10.23888889
1373,10,29,1999,12,0,0,7
1374,10,30,1999,12,0,0,7.438888889
1375,10,31,1999,12,0,0,7.366666667
1376,11,1,1999,12,0,0,4.222222222
1377,11,2,1999,12,0,0,5.033333333
1378,11,3,1999,12,0,0,6.216666667
1379,11,4,1999,12,0,0.254,9.122222222
1380,11,5,1999,12,0,0,8.144444444
1381,11,6,1999,12,0,0,10.79444444
1382,11,7,1999,12,0,0,16.42222222
1383,11,8,1999,12,0,0.254,14.39444444
1384,11,9,1999,12,0,0,10.17777778
1385,11,10,1999,12,0,0,11.58333333
1386,11,11,1999,12,0,0,14.74444444
1387,11,12,1999,12,0,0,10.85
